date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:32:14	74796/74796	---MCZ	200	added ('OK')	text/html	date:Wed,%2026%20Jun%202024%2008:32:13%20GMT	https://pocketbase.io/docs/api-backups	C:/My%20Web%20Sites/wev_archive/pocketbase.io/docs/api-backups.html	(from https://pocketbase.io/docs/api-records)
17:32:15	24369/24369	---MCZ	200	added ('OK')	text/html	date:Wed,%2026%20Jun%202024%2008:32:15%20GMT	https://pocketbase.io/docs/api-health	C:/My%20Web%20Sites/wev_archive/pocketbase.io/docs/api-health.html	(from https://pocketbase.io/docs/api-records)
17:32:16	30178/30178	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2026%20Jun%202024%2008:32:16%20GMT	https://pocketbase.io/_app/immutable/nodes/34.d67d1178.js	C:/My%20Web%20Sites/wev_archive/pocketbase.io/_app/immutable/nodes/34.d67d1178.js	(from https://pocketbase.io/docs/going-to-production)
17:32:18	25972/25972	---MCZ	200	added ('OK')	image/png	date:Wed,%2026%20Jun%202024%2008:32:17%20GMT	https://pocketbase.io/images/screenshots/backups.png	C:/My%20Web%20Sites/wev_archive/pocketbase.io/images/screenshots/backups.png	(from https://pocketbase.io/docs/going-to-production)
17:32:19	72374/72374	---MCZ	200	added ('OK')	image/png	date:Wed,%2026%20Jun%202024%2008:32:19%20GMT	https://pocketbase.io/images/screenshots/smtp-settings.png	C:/My%20Web%20Sites/wev_archive/pocketbase.io/images/screenshots/smtp-settings.png	(from https://pocketbase.io/docs/going-to-production)
17:32:20	6582/6582	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2026%20Jun%202024%2008:32:20%20GMT	https://pocketbase.io/_app/immutable/nodes/28.465e9340.js	C:/My%20Web%20Sites/wev_archive/pocketbase.io/_app/immutable/nodes/28.465e9340.js	(from https://pocketbase.io/docs/go-overview)
17:32:22	30375/30375	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2026%20Jun%202024%2008:32:21%20GMT	https://pocketbase.io/_app/immutable/nodes/42.17638da1.js	C:/My%20Web%20Sites/wev_archive/pocketbase.io/_app/immutable/nodes/42.17638da1.js	(from https://pocketbase.io/docs/js-overview)
17:32:23	8058/8058	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2026%20Jun%202024%2008:32:22%20GMT	https://pocketbase.io/_app/immutable/nodes/24.71186b6b.js	C:/My%20Web%20Sites/wev_archive/pocketbase.io/_app/immutable/nodes/24.71186b6b.js	(from https://pocketbase.io/docs/go-event-hooks)
17:32:24	151857/151857	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2026%20Jun%202024%2008:32:24%20GMT	https://pocketbase.io/_app/immutable/chunks/event_hooks.779c0ddc.js	C:/My%20Web%20Sites/wev_archive/pocketbase.io/_app/immutable/chunks/event_hooks.779c0ddc.js	(from https://pocketbase.io/docs/go-event-hooks)
17:32:25	28823/28823	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2026%20Jun%202024%2008:32:25%20GMT	https://pocketbase.io/_app/immutable/nodes/31.93d060c2.js	C:/My%20Web%20Sites/wev_archive/pocketbase.io/_app/immutable/nodes/31.93d060c2.js	(from https://pocketbase.io/docs/go-routing)
17:32:27	53097/53097	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2026%20Jun%202024%2008:32:26%20GMT	https://pocketbase.io/_app/immutable/nodes/23.0d4ab3ff.js	C:/My%20Web%20Sites/wev_archive/pocketbase.io/_app/immutable/nodes/23.0d4ab3ff.js	(from https://pocketbase.io/docs/go-database)
17:32:28	23515/23515	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2026%20Jun%202024%2008:32:28%20GMT	https://pocketbase.io/_app/immutable/nodes/29.9922c00f.js	C:/My%20Web%20Sites/wev_archive/pocketbase.io/_app/immutable/nodes/29.9922c00f.js	(from https://pocketbase.io/docs/go-records)
17:32:29	9755/9755	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2026%20Jun%202024%2008:32:29%20GMT	https://pocketbase.io/_app/immutable/nodes/20.7b0a8e0a.js	C:/My%20Web%20Sites/wev_archive/pocketbase.io/_app/immutable/nodes/20.7b0a8e0a.js	(from https://pocketbase.io/docs/go-collections)
17:32:31	22463/22463	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2026%20Jun%202024%2008:32:30%20GMT	https://pocketbase.io/_app/immutable/nodes/27.bea5375d.js	C:/My%20Web%20Sites/wev_archive/pocketbase.io/_app/immutable/nodes/27.bea5375d.js	(from https://pocketbase.io/docs/go-migrations)
17:32:32	4025/4025	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2026%20Jun%202024%2008:32:31%20GMT	https://pocketbase.io/_app/immutable/nodes/25.c11b808c.js	C:/My%20Web%20Sites/wev_archive/pocketbase.io/_app/immutable/nodes/25.c11b808c.js	(from https://pocketbase.io/docs/go-jobs-scheduling)
17:32:33	3749/3749	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2026%20Jun%202024%2008:32:33%20GMT	https://pocketbase.io/_app/immutable/nodes/21.4eeb134d.js	C:/My%20Web%20Sites/wev_archive/pocketbase.io/_app/immutable/nodes/21.4eeb134d.js	(from https://pocketbase.io/docs/go-console-commands)
17:32:34	6330/6330	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2026%20Jun%202024%2008:32:34%20GMT	https://pocketbase.io/_app/immutable/nodes/32.71fd071f.js	C:/My%20Web%20Sites/wev_archive/pocketbase.io/_app/immutable/nodes/32.71fd071f.js	(from https://pocketbase.io/docs/go-sending-emails)
17:32:36	12563/12563	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2026%20Jun%202024%2008:32:35%20GMT	https://pocketbase.io/_app/immutable/nodes/30.a8435f34.js	C:/My%20Web%20Sites/wev_archive/pocketbase.io/_app/immutable/nodes/30.a8435f34.js	(from https://pocketbase.io/docs/go-rendering-templates)
17:32:36	428951/428951	---MCZ	200	added ('OK')	text/html	date:Wed,%2026%20Jun%202024%2008:32:35%20GMT	https://pocketbase.io/docs/go-event-hooks/	C:/My%20Web%20Sites/wev_archive/pocketbase.io/docs/go-event-hooks/index.html	(from https://pocketbase.io/docs/go-sending-emails)
17:32:37	6912/6912	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2026%20Jun%202024%2008:32:37%20GMT	https://pocketbase.io/_app/immutable/nodes/26.08e5af55.js	C:/My%20Web%20Sites/wev_archive/pocketbase.io/_app/immutable/nodes/26.08e5af55.js	(from https://pocketbase.io/docs/go-logging)
17:32:38	2846/2846	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2026%20Jun%202024%2008:32:38%20GMT	https://pocketbase.io/_app/immutable/chunks/LogsSettingsSection.8fb5961d.js	C:/My%20Web%20Sites/wev_archive/pocketbase.io/_app/immutable/chunks/LogsSettingsSection.8fb5961d.js	(from https://pocketbase.io/docs/go-logging)
17:32:39	24259/24259	---MCZ	200	added ('OK')	image/png	date:Wed,%2026%20Jun%202024%2008:32:39%20GMT	https://pocketbase.io/images/screenshots/logs.png	C:/My%20Web%20Sites/wev_archive/pocketbase.io/images/screenshots/logs.png	(from https://pocketbase.io/docs/go-logging)
17:32:41	11302/11302	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2026%20Jun%202024%2008:32:40%20GMT	https://pocketbase.io/_app/immutable/nodes/33.65ca7d8a.js	C:/My%20Web%20Sites/wev_archive/pocketbase.io/_app/immutable/nodes/33.65ca7d8a.js	(from https://pocketbase.io/docs/go-testing)
17:32:42	11037/11037	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2026%20Jun%202024%2008:32:42%20GMT	https://pocketbase.io/_app/immutable/nodes/22.34701264.js	C:/My%20Web%20Sites/wev_archive/pocketbase.io/_app/immutable/nodes/22.34701264.js	(from https://pocketbase.io/docs/go-custom-models)
17:32:43	4333/4333	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2026%20Jun%202024%2008:32:43%20GMT	https://pocketbase.io/_app/immutable/nodes/38.f2fe2cc2.js	C:/My%20Web%20Sites/wev_archive/pocketbase.io/_app/immutable/nodes/38.f2fe2cc2.js	(from https://pocketbase.io/docs/js-event-hooks)
17:32:44	25854/25854	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2026%20Jun%202024%2008:32:44%20GMT	https://pocketbase.io/_app/immutable/nodes/45.6816df96.js	C:/My%20Web%20Sites/wev_archive/pocketbase.io/_app/immutable/nodes/45.6816df96.js	(from https://pocketbase.io/docs/js-routing)
17:32:46	52452/52452	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2026%20Jun%202024%2008:32:45%20GMT	https://pocketbase.io/_app/immutable/nodes/37.0f12fb0c.js	C:/My%20Web%20Sites/wev_archive/pocketbase.io/_app/immutable/nodes/37.0f12fb0c.js	(from https://pocketbase.io/docs/js-database)
17:32:47	22702/22702	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2026%20Jun%202024%2008:32:47%20GMT	https://pocketbase.io/_app/immutable/nodes/43.6ad50ad8.js	C:/My%20Web%20Sites/wev_archive/pocketbase.io/_app/immutable/nodes/43.6ad50ad8.js	(from https://pocketbase.io/docs/js-records)
17:32:48	8148/8148	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2026%20Jun%202024%2008:32:48%20GMT	https://pocketbase.io/_app/immutable/nodes/35.e0d74c8a.js	C:/My%20Web%20Sites/wev_archive/pocketbase.io/_app/immutable/nodes/35.e0d74c8a.js	(from https://pocketbase.io/docs/js-collections)
17:32:50	17832/17832	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2026%20Jun%202024%2008:32:49%20GMT	https://pocketbase.io/_app/immutable/nodes/41.4c3b1262.js	C:/My%20Web%20Sites/wev_archive/pocketbase.io/_app/immutable/nodes/41.4c3b1262.js	(from https://pocketbase.io/docs/js-migrations)
17:32:51	3740/3740	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2026%20Jun%202024%2008:32:51%20GMT	https://pocketbase.io/_app/immutable/nodes/39.14fbf560.js	C:/My%20Web%20Sites/wev_archive/pocketbase.io/_app/immutable/nodes/39.14fbf560.js	(from https://pocketbase.io/docs/js-jobs-scheduling)
17:32:52	3294/3294	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2026%20Jun%202024%2008:32:52%20GMT	https://pocketbase.io/_app/immutable/nodes/36.74573dbb.js	C:/My%20Web%20Sites/wev_archive/pocketbase.io/_app/immutable/nodes/36.74573dbb.js	(from https://pocketbase.io/docs/js-console-commands)
17:32:53	5344/5344	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2026%20Jun%202024%2008:32:53%20GMT	https://pocketbase.io/_app/immutable/nodes/46.5f6fee32.js	C:/My%20Web%20Sites/wev_archive/pocketbase.io/_app/immutable/nodes/46.5f6fee32.js	(from https://pocketbase.io/docs/js-sending-emails)
17:32:55	6853/6853	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2026%20Jun%202024%2008:32:54%20GMT	https://pocketbase.io/_app/immutable/nodes/47.36d92d6e.js	C:/My%20Web%20Sites/wev_archive/pocketbase.io/_app/immutable/nodes/47.36d92d6e.js	(from https://pocketbase.io/docs/js-sending-http-requests)
17:32:55	245908/245908	---MCZ	200	added ('OK')	text/html	date:Wed,%2026%20Jun%202024%2008:32:54%20GMT	https://pocketbase.io/docs/js-event-hooks/	C:/My%20Web%20Sites/wev_archive/pocketbase.io/docs/js-event-hooks/index.html	(from https://pocketbase.io/docs/js-sending-emails)
17:32:56	10222/10222	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2026%20Jun%202024%2008:32:56%20GMT	https://pocketbase.io/_app/immutable/nodes/44.e3340f37.js	C:/My%20Web%20Sites/wev_archive/pocketbase.io/_app/immutable/nodes/44.e3340f37.js	(from https://pocketbase.io/docs/js-rendering-templates)
17:32:57	6853/6853	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2026%20Jun%202024%2008:32:57%20GMT	https://pocketbase.io/_app/immutable/nodes/40.4f6e6b5f.js	C:/My%20Web%20Sites/wev_archive/pocketbase.io/_app/immutable/nodes/40.4f6e6b5f.js	(from https://pocketbase.io/docs/js-logging)
17:32:59	149312/149312	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2026%20Jun%202024%2008:32:58%20GMT	https://pocketbase.io/_app/immutable/nodes/8.18b9784e.js	C:/My%20Web%20Sites/wev_archive/pocketbase.io/_app/immutable/nodes/8.18b9784e.js	(from https://pocketbase.io/docs/api-collections)
17:33:00	20609/20609	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2026%20Jun%202024%2008:32:59%20GMT	https://pocketbase.io/_app/immutable/nodes/9.42ebafaa.js	C:/My%20Web%20Sites/wev_archive/pocketbase.io/_app/immutable/nodes/9.42ebafaa.js	(from https://pocketbase.io/docs/api-files)
17:33:00	38141/38141	---MCZ	200	added ('OK')	text/html	date:Wed,%2026%20Jun%202024%2008:32:59%20GMT	https://pocketbase.io/docs/api-rules-and-filters/	C:/My%20Web%20Sites/wev_archive/pocketbase.io/docs/api-rules-and-filters/index.html	(from https://pocketbase.io/docs/api-collections)
17:33:01	54667/54667	---MCZ	200	added ('OK')	text/html	date:Wed,%2026%20Jun%202024%2008:33:01%20GMT	https://pocketbase.io/docs/files-handling/	C:/My%20Web%20Sites/wev_archive/pocketbase.io/docs/files-handling/index.html	(from https://pocketbase.io/docs/api-files)
17:33:01	20425/20425	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2026%20Jun%202024%2008:33:01%20GMT	https://pocketbase.io/_app/immutable/nodes/12.07c015a7.js	C:/My%20Web%20Sites/wev_archive/pocketbase.io/_app/immutable/nodes/12.07c015a7.js	(from https://pocketbase.io/docs/api-realtime)
17:33:02	99290/99290	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2026%20Jun%202024%2008:33:02%20GMT	https://pocketbase.io/_app/immutable/nodes/6.ea66333b.js	C:/My%20Web%20Sites/wev_archive/pocketbase.io/_app/immutable/nodes/6.ea66333b.js	(from https://pocketbase.io/docs/api-admins)
17:33:04	173205/173205	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2026%20Jun%202024%2008:33:03%20GMT	https://pocketbase.io/_app/immutable/nodes/15.3cc43c35.js	C:/My%20Web%20Sites/wev_archive/pocketbase.io/_app/immutable/nodes/15.3cc43c35.js	(from https://pocketbase.io/docs/api-settings)
17:33:05	37696/37696	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2026%20Jun%202024%2008:33:05%20GMT	https://pocketbase.io/_app/immutable/nodes/11.2a476c4a.js	C:/My%20Web%20Sites/wev_archive/pocketbase.io/_app/immutable/nodes/11.2a476c4a.js	(from https://pocketbase.io/docs/api-logs)
17:33:06	50460/50460	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2026%20Jun%202024%2008:33:06%20GMT	https://pocketbase.io/_app/immutable/nodes/7.ce4870fc.js	C:/My%20Web%20Sites/wev_archive/pocketbase.io/_app/immutable/nodes/7.ce4870fc.js	(from https://pocketbase.io/docs/api-backups)
17:33:07	5851/5851	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2026%20Jun%202024%2008:33:07%20GMT	https://pocketbase.io/_app/immutable/nodes/10.bc3acb2e.js	C:/My%20Web%20Sites/wev_archive/pocketbase.io/_app/immutable/nodes/10.bc3acb2e.js	(from https://pocketbase.io/docs/api-health)
